Name,Website
Empire Recycling,https://empirerecycling.com
Belson Steel Center Scrap,https://belsonsteel.com
Becker Iron & Metal,https://beckermetal.com
Sims Brothers Recycling,https://simsbros.com
TOTALL Metal Recycling,https://tmrusa.com
AMG Resources,https://amgresources.com
TMS International,https://tmsinternational.com
The David J. Joseph Company,https://djj.com
C & M Iron and Metal,https://candmironandmetal.com
Consolidated Resources,https://consolidatedresources.com
Consolidated Scrap Resources,https://consolidatedscrap.com
Tri-State Iron & Metal,https://tsimco.com
Joseph Freedman Co.,https://jfrecycle.com
Lewis Salvage,https://lewis-salvage.com
Becker Iron Trading,https://beckerirontrading.com
Grimmel Industries,http://grimmelindustries.com
Rochester Iron & Metal (IN),https://rochesteriron.com
Camden Steel & Metal,https://camdensteelandmetal.com
Allied Scrap Metal,https://alliedscrapmetal.com
Gold Metal Recyclers,https://goldmetal.com
Skagit River Steel & Recycling,https://skagitriversteel.com
Tacoma Metals,https://tacomametals.com
Sierra Recycling & Demolition,https://sierrarecycling.com
Earthworks Recycling,https://earthworksrecycling.com
CalNeva Recycling,https://calnevarecycling.com
Milliron Recycling,https://millironind.com
Maine Metal Recycling,https://mainemetalrecycling.com
Allied Recycling Center,https://alliedrecyclingcenter.com
Real Alloy,https://realalloy.com
Huron Valley Steel,https://hvsc.net
Scrap Partners,https://scrappartnersllc.com
C&D Scrap Metal,https://cdscrapmetal.com
Adams Scrap Recycling,https://adamsrecycling.net
Gaby Iron & Metal,https://gabyironandmetal.com
A&R Metal Recycling,https://armetalrecyclers.com
Atlantic Iron & Metal,https://atlanticironva.com
Morris Brothers Scrap,https://morrisbrothersscrap.com
Morris Scrap Metals,https://morrisscrapmetals.com
Newell Recycling,https://newellrecycling.com
Atlantic Scrap & Processing,https://atlanticscrap.com
American Metals Company,https://amcrecycling.com
American Iron & Metal (CO/NM),https://americaniron.com
Holmes Iron & Metal,https://holmesiron.com
Austin Metal & Iron,https://austinmetalandiron.com
Texas Metals & Recycling,https://texas-metals.com
Grimes Iron & Metal,https://grimesironandmetal.com
Comal Iron & Metals,https://comalironandmetals.com
Wright’s Recycling,https://wrightsmetalrecycling.com
AIM Recycling (East Texas),https://aimrecyclingco.com
Atland Recycling,https://atlandrecycling.com
National Iron & Metals,https://nationalironandmetals.com
Gerdau Metals Recycling,https://www2.gerdau.com/metals-recycling
Suncoast Metals,https://suncoastmetals.com
SMT Recycling,https://smtrecycling.com
L. Gordon Iron & Metal,https://gordoniron.com
Broadway Metal Recycling,https://broadwaymetalrecycling.com
Davis Metals & Salvage,https://davismetals.com
H & H Recycling,https://handhrecycling.com
PK Metals,https://pkmetals.com
Great Metal Recycling,https://greatmetalrecycling.com
LMC Scrap,https://lcmscrap.com
Scrap Metal Services,https://scrapmetalservices.com
Thalheimer Brothers,https://thalheimerbrothers.com
Stainless Steel Midwest,https://ssmw.us
A&S Metals,https://asmetals.com
A&S Metal Recycling,https://aandsmetal.com
US Iron & Metals,https://usironandmetals.com
Acme Iron & Metal,https://acmeironandmetal.com
Middlesex Metals,https://middlesexmetals.com
Momentum Metals & Recycling,https://momentum-metals.com
Catasauqua Scrap Yard,https://catasauquascrapyard.com
Delaware Valley Scrap,https://delawarevalleyscrap.com
Eastex Recycling,https://eastexrecycling.com
S & J Exco,https://sjexco.com
Accurate Recovery Systems,https://accuraterecovery.com
Texas Recycling,https://texasrecycling.com
Smith Iron & Metal,https://smithironmetal.com
CFC Recycling,https://cfcrecycling.net
Ace Iron & Metal (OH),https://aceironrecycling.com
Kimmel Scrap Iron & Metal,https://kimmelscrap.net
North Star Recycling (TX),https://recyclingtx.com
Lake Iron & Metal,https://lakemetal.com
Slesnick Steel / Iron & Metal,https://slesnicksteel.com
Becker Iron & Metal (dup note removed),https://beckermetal.com
The David J. Joseph Company (dup note removed),https://djj.com
AMG Resources (dup note removed),https://amgresources.com
TMS International (dup note removed),https://tmsinternational.com

A-1 Upland Recycling,https://a1uplandrecycling.com
A+ Recycling (NC),https://aplusrecyclingnc.com
Ace Iron & Metal (OH),https://aceironmetal.com
Acme Iron & Metal (NM),https://acmeironmetal.com
Adelante Recycling (NM),https://adelantereco.org/recycling
Advanced Metals & Alloys Recovery,https://amarmetals.com
Advantage Metals (KS),https://advantagemetals.com
Alabama Reclamation,https://alabamareclamation.com
Alaska Metal Recycling,https://alaskametalrecycling.com
All American Metals Recycling (FL),https://allamericanmetalsrecycling.com
All Scrap Metal (GA),https://allscrapmetalga.com
Alpha Recycling (NJ),https://alpharecyclingusa.com
Anchor Iron & Metals (NM),https://anchoriron.com
Andrews Recycling (TX),https://andrewsrecycling.com
Arco Recycling (OH),https://arcorecycling.com
Arlington Metals (IL),https://arlingtonmetals.com
Arrow Metal & E-Waste Recycling (NY),https://arrowmetalsrecycling.com
ASAP Metal Recycling (NC),https://asapmetalrecycling.com
Associated Recyclers (CA),https://associatedrecyclers.com
Atlas Iron & Metal (MI),https://atlasironmetalmi.com
Atlas Recycling (MA),https://atlasrecyclingma.com
Auburn Recycling & Fiber,https://auburnrecycling.com
Augusta Iron & Metals (GA),https://augustaironandmetals.com
Aurora Iron & Metal (IN),https://auroraironmetal.com
B&D Scrap Metal (TX),https://bdscrapmetal.com
Baldwin Recycling (AL),https://baldwinrecyclingal.com
Barrett Recycling (RI),https://barrettrecycling.com
Basin Recycling (WA),https://basinrecycling.com
Bell Processing (GA),https://bellprocessing.com
Big Dog Metal Recycling (AZ),https://bigdogmetalrecycling.com
Big Iron Recycling (NE),https://bigironrecycling.com
Birmingham Recycling & Recovery (AL),https://brr-al.com
Blue Goose Recycling (MT),https://bluegooserecycling.com
Blue Star Recyclers (CO),https://bluestarrecyclers.org
Bozard Metal Recycling (FL),https://bozardmetalrecycling.com
Brandywine Metallurgical Resources,https://brandywinemr.com
Broad Street Metals (PA),https://broadstreetmetals.com
Bronx Metals,https://bronxmetals.com
C&C Metal Recycling (GA),https://ccmetalrecyclingga.com
Camden Iron & Metal (MO),https://camdeniron.com
Capital Recycling (WI),https://caprecycling.com
Carbajals Metal Recycling (TX),https://carbajalsmetalrecycling.com
Carolina Salvage & Recycling (NC),https://carolinasalvage.com
Cedar Rapids Steel Transport & Recycling,https://crstrecycling.com
Central Iowa Recycling,https://centraliowarecycling.com
Central Texas Iron Works Recycling,https://ctiwrecycling.com
Champion Iron & Metal (OH),https://championironmetal.com
Chattanooga Recycling (TN),https://chattanoogarecycling.com
Chicago Heights Steel Recycling,https://chisteelrecycling.com
Commonwealth Recycling (MA),https://commonwealthrecycling.com
Consolidated Metals (AZ),https://consolidatedmetals.com
CRV Metal Recycling (CA),https://crvmetalrecycling.com
Daytona Metal Recycling (FL),https://daytonametalrecycling.com
Delaware Recycling (OH),https://delawarerecycling.com
Dublin Metals,https://dublinmetals.com
Dunbar Recycling (WV),https://dunbarrecycling.com
Durango Recycling,https://durangorecycling.com
Dutchland Recycling (PA),https://dutchlandrecycling.com
Eagle Metal Recyclers (FL),https://eaglemetalrecyclers.com
East Tennessee Recycling,https://easttennesseerecycling.com
EcoMaine Metals (ME),https://ecomaine.org/metal



Southwire Company,https://www.southwire.com
Encore Wire,https://www.encorewire.com
Belden,https://www.belden.com
Prysmian Group,https://na.prysmian.com
Nexans,https://www.nexans.com
General Cable,https://www.generalcable.com
AFL,https://www.aflglobal.com
CommScope,https://www.commscope.com
Superior Essex,https://superioressex.com
Alpha Wire,https://www.alphawire.com
Times Microwave Systems,https://www.timesmicrowave.com
Carlisle Interconnect Technologies,https://www.carlisleit.com
Judd Wire,https://www.juddwire.com
LAPP,https://lapp.com
Panduit,https://www.panduit.com
TE Connectivity,https://www.te.com
Molex,https://www.molex.com
Amphenol,https://www.amphenol.com
Aptiv,https://www.aptiv.com
Lear Corporation,https://www.lear.com
Sumitomo Electric,https://sumitomoelectric.com
Fujikura,https://www.fujikura.com
Leoni,https://www.leoni.com
Hubbell,https://www.hubbell.com
Eaton,https://www.eaton.com
nVent,https://www.nvent.com
Anixter,https://www.anixter.com
Siemon,https://www.siemon.com
Parker Hannifin,https://www.parker.com
Harger Lightning & Grounding,https://www.harger.com
Nucor,https://www.nucor.com
Steel Dynamics,https://stld.steeldynamics.com
Cleveland-Cliffs,https://www.clevelandcliffs.com
U.S. Steel,https://www.ussteel.com
ArcelorMittal USA,https://usa.arcelormittal.com
Gerdau North America,https://www.gerdau.com
Commercial Metals Company,https://www.cmc.com
Worthington Steel,https://worthingtonsteel.com
SSAB Americas,https://www.ssab.com
ATI Specialty Materials,https://www.atimaterials.com
Carpenter Technology,https://www.carpentertechnology.com
Haynes International,https://www.haynesintl.com
TimkenSteel,https://www.timkensteel.com
Ryerson,https://www.ryerson.com
Reliance Inc.,https://www.reliance.com
Olympic Steel,https://www.olysteel.com
Samuel Son & Co.,https://www.samuel.com
O'Neal Industries,https://www.onealind.com
Kloeckner Metals,https://www.kloecknermetals.com
Russel Metals,https://www.russelmetals.com
Alro Steel,https://www.alro.com
EMJ Metals,https://www.emjmetals.com
TW Metals,https://www.twmetals.com
Metal Supermarkets,https://www.metalsupermarkets.com
McNICHOLS,https://www.mcnichols.com
A. Zahner Company,https://www.azahner.com
Cianbro Fabrication,https://www.cianbro.com
W&W | AFCO Steel,https://www.wwafcosteel.com
AZZ Inc.,https://www.azz.com
Valmont Industries,https://www.valmont.com
Manitowoc,https://www.manitowoc.com
Terex,https://www.terex.com
Oshkosh Corporation,https://www.oshkoshcorp.com
PACCAR,https://www.paccar.com
Cummins,https://www.cummins.com
Hydro Extrusions,https://www.hydro.com
Novelis,https://novelis.com
Constellium,https://www.constellium.com
Arconic,https://www.arconic.com
Alcoa,https://www.alcoa.com
Century Aluminum,https://www.centuryaluminum.com
Gränges Americas,https://www.granges.com
Tri-Arrows Aluminum,https://www.tri-arrows.com
Logan Aluminum,https://www.loganaluminum.com
JW Aluminum,https://www.jwaluminum.com
Service Center Metals,https://www.servicecentermetals.com
Taber Extrusions,https://www.taberextrusions.com
Bonnell Aluminum,https://www.bonnellaluminum.com
Extrudex Aluminum,https://www.extrudex.com
Pennex Aluminum,https://www.pennex.com
Kaiser Aluminum,https://www.kaiseraluminum.com
Aleris Aluminum,https://www.aleris.com
Sapa / Hydro Extrusions,https://www.hydro.com/en-US/about-hydro/hydro-extrusions
Aluminum Shapes,https://www.aluminumshapes.com
Alexandria Industries,https://www.alexind.com
Illinois Tool Works,https://www.itw.com
Stanley Black & Decker,https://www.stanleyblackanddecker.com
Fastenal,https://www.fastenal.com
Würth Industry North America,https://www.wurthindustry.com
PennEngineering,https://www.pemnet.com
Acument Global Technologies,https://www.acument.com
MacLean-Fogg,https://www.macleanfogg.com
Bossard North America,https://www.bossard.com
LISI Automotive,https://www.lisi-group.com
Bulten,https://www.bulten.com
Howmet Aerospace,https://www.howmet.com
Precision Castparts,https://www.pccstructurals.com
Barnes Group,https://www.barnesgroupinc.com
Kennametal,https://www.kennametal.com
Timken,https://www.timken.com
SKF,https://www.skf.com
Regal Rexnord,https://www.regalrexnord.com
Ingersoll Rand,https://www.ingersollrand.com
Flowserve,https://www.flowserve.com
Crane Co.,https://www.craneco.com
Chart Industries,https://www.chartindustries.com
Waupaca Foundry,https://waupacafoundry.com
Grede,https://www.grede.com
Neenah Foundry,https://www.neenahfoundry.com
Charlotte Pipe and Foundry,https://www.charlottepipe.com
Jabil,https://www.jabil.com
Flex,https://flex.com
Celestica,https://www.celestica.com
Sanmina,https://www.sanmina.com
Benchmark Electronics,https://www.bench.com
Plexus,https://www.plexus.com
Kimball Electronics,https://www.kimballelectronics.com
TTM Technologies,https://www.ttm.com
Apple,https://www.apple.com
Dell Technologies,https://www.delltechnologies.com
HP Inc.,https://www.hp.com
Lenovo,https://www.lenovo.com
Cisco,https://www.cisco.com
Intel,https://www.intel.com
AMD,https://www.amd.com
NVIDIA,https://www.nvidia.com
Texas Instruments,https://www.ti.com
Analog Devices,https://www.analog.com
Micron Technology,https://www.micron.com
Western Digital,https://www.westerndigital.com
Seagate Technology,https://www.seagate.com
Honeywell,https://www.honeywell.com
3M,https://www.3m.com
Emerson,https://www.emerson.com
Rockwell Automation,https://www.rockwellautomation.com
Caliber Collision,https://www.calibercollision.com
Gerber Collision & Glass,https://www.gerbercollision.com
Service King Collision,https://www.serviceking.com
Crash Champions,https://crashchampions.com
CARSTAR,https://www.carstar.com
Maaco Collision Repair,https://www.maaco.com
Midas,https://www.midas.com
Meineke Car Care,https://www.meineke.com
Jiffy Lube,https://www.jiffylube.com
Valvoline Instant Oil Change,https://www.vioc.com
Pep Boys,https://www.pepboys.com
Firestone Complete Auto Care,https://www.firestonecompleteautocare.com
Goodyear Auto Service,https://www.goodyearautoservice.com
Les Schwab Tire Centers,https://www.lesschwab.com
Discount Tire,https://www.discounttire.com
Big O Tires,https://www.bigotires.com
Safelite AutoGlass,https://www.safelite.com
Mr. Tire Auto Service,https://www.mrtire.com
Monro Auto Service,https://www.monro.com
Christian Brothers Automotive,https://www.cbac.com
EMCOR Group,https://www.emcorgroup.com
Quanta Services,https://www.quantaservices.com
MasTec,https://www.mastec.com
MYR Group,https://www.myrgroup.com
IES Holdings,https://www.ies-co.com
Comfort Systems USA,https://www.comfortsystemsusa.com
Trane Technologies,https://www.tranetechnologies.com
Carrier,https://www.carrier.com
Johnson Controls,https://www.johnsoncontrols.com
Daikin Applied,https://www.daikinapplied.com
Rheem,https://www.rheem.com
A.O. Smith,https://www.hotwater.com
Schneider Electric,https://www.se.com/us
ABB,https://new.abb.com
Generac,https://www.generac.com
Victaulic,https://www.victaulic.com
Mueller Water Products,https://www.muellerwaterproducts.com
Watts Water Technologies,https://www.watts.com
NIBCO,https://www.nibco.com
Swagelok,https://www.swagelok.com
General Motors,https://www.gm.com
Ford Motor Company,https://www.ford.com
Stellantis,https://www.stellantis.com
Toyota Motor North America,https://www.toyota.com
Honda,https://automobiles.honda.com
Hyundai Motor America,https://www.hyundaiusa.com
Kia America,https://www.kia.com
Tesla,https://www.tesla.com
Rivian,https://rivian.com
Lucid Motors,https://lucidmotors.com
Magna International,https://www.magna.com
BorgWarner,https://www.borgwarner.com
Dana Incorporated,https://www.dana.com
ZF North America,https://www.zf.com
Bosch,https://www.bosch.com
Boeing,https://www.boeing.com
Lockheed Martin,https://www.lockheedmartin.com
Northrop Grumman,https://www.northropgrumman.com
RTX (Raytheon),https://www.rtx.com
General Dynamics,https://www.gd.com
L3Harris,https://www.l3harris.com
Textron,https://www.textron.com
